MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25,
17796,2.01001E+11,"성북구,0.058",0.005,1.1,0.011,94,36,NA
17797,2.01001E+11,"성북구,0.051",0.008,0.9,0.014,100,34,NA
17798,2.01001E+11,"성북구,0.044",0.012,0.7,0.015,101,39,NA
17799,2.01001E+11,"성북구,0.049",0.009,0.8,0.015,98,30,NA
17800,2.01001E+11,"성북구,0.049",0.008,0.7,0.015,85,32,NA
17801,2.01001E+11,"성북구,0.054",0.005,0.8,0.014,83,29,NA
17802,2.01001E+11,"성북구,0.052",0.005,0.7,0.009,72,22,NA
17803,2.01001E+11,"성북구,0.06",0.002,0.8,0.007,62,18,NA
17804,2.01001E+11,"성북구,0.06",0.001,0.8,0.006,51,26,NA
17805,2.01001E+11,"성북구,0.062",0.001,0.9,0.006,62,30,NA
17806,2.01001E+11,"성북구,0.068",0.001,1.2,0.007,68,36,NA
17807,2.01001E+11,"송파구,0.038",0.007,0.8,0.008,77,26,NA
17808,2.01001E+11,"송파구,0.043",0.005,0.8,0.008,71,29,NA
17809,2.01001E+11,"송파구,0.042",0.003,0.8,0.009,75,24,NA
17810,2.01001E+11,"송파구,0.044",0.002,0.9,0.007,72,28,NA
17811,2.01001E+11,"송파구,0.042",0.002,0.9,0.006,67,25,NA
17812,2.01001E+11,"송파구,0.042",0.002,0.9,0.007,67,26,NA
17813,2.01001E+11,"송파구,0.041",0.002,0.8,0.008,64,27,NA
17814,2.01001E+11,"송파구,0.041",0.002,0.9,0.007,58,26,NA
17815,2.01001E+11,"송파구,0.042",0.002,1,0.006,57,26,NA
17816,2.01001E+11,"송파구,0.051",0.003,1.5,0.009,69,36,NA
17817,2.01001E+11,"송파구,0.063",0.003,1.9,0.013,90,52,NA
17818,2.01001E+11,"송파구,0.061",0.004,1.5,0.013,108,51,NA
17819,2.01001E+11,"송파구,0.035",0.013,0.8,0.012,106,39,NA
17820,2.01001E+11,"송파구,0.033",0.016,0.7,0.013,94,36,NA
17821,2.01001E+11,"송파구,0.033",0.018,0.7,0.014,91,33,NA
17822,2.01001E+11,"송파구,0.035",0.019,0.7,0.016,90,52,NA
17823,2.01001E+11,"송파구,0.037",0.015,0.7,0.018,96,46,NA
17824,2.01001E+11,"송파구,0.033",0.019,0.7,0.02,86,40,NA
17825,2.01001E+11,"송파구,0.032",0.018,0.7,0.017,82,36,NA
17826,2.01001E+11,"송파구,0.035",0.014,0.7,0.01,77,25,NA
17827,2.01001E+11,"송파구,0.041",0.01,0.7,0.009,52,23,NA
17828,2.01001E+11,"송파구,0.04",0.006,0.8,0.009,71,38,NA
17829,2.01001E+11,"송파구,0.042",0.004,0.8,0.007,72,34,NA
17830,2.01001E+11,"송파구,0.045",0.002,1,0.005,70,36,NA
17831,2.01001E+11,"양천구,0.057",0.006,0.8,0.012,71,25,NA
17832,2.01001E+11,"양천구,0.052",0.008,0.8,0.011,79,34,NA
17833,2.01001E+11,"양천구,0.044",0.013,0.7,0.012,77,28,NA
17834,2.01001E+11,"양천구,0.042",0.016,0.7,0.013,80,33,NA
17835,2.01001E+11,"양천구,0.039",0.016,0.6,0.009,56,21,NA
17836,2.01001E+11,"양천구,0.04",0.013,0.6,0.009,56,22,NA
17837,2.01001E+11,"양천구,0.04",0.012,0.6,0.009,57,24,NA
17838,2.01001E+11,"양천구,0.049",0.006,0.8,0.009,62,25,NA
17839,2.01001E+11,"양천구,0.057",0.005,1,0.01,72,29,NA
17840,2.01001E+11,"양천구,0.065",0.007,1.3,0.011,79,33,NA
17841,2.01001E+11,"양천구,0.075",0.01,1.6,0.013,93,44,NA
17842,2.01001E+11,"양천구,0.063",0.011,1.2,0.013,102,41,NA
17843,2.01001E+11,"양천구,0.059",0.015,1.1,0.016,98,38,NA
17844,2.01001E+11,"양천구,0.046",0.022,0.8,0.017,90,37,NA
17845,2.01001E+11,"양천구,0.038",0.028,0.8,0.019,90,41,NA
17846,2.01001E+11,"양천구,0.045",0.025,0.8,0.019,91,44,NA
17847,2.01001E+11,"양천구,0.049",0.02,0.8,0.021,98,40,NA
17848,2.01001E+11,"양천구,0.05",0.016,0.8,0.018,86,34,NA
17849,2.01001E+11,"양천구,0.041",0.022,0.7,0.013,72,36,NA
17850,2.01001E+11,"양천구,0.048",0.015,0.7,0.011,60,20,NA
17851,2.01001E+11,"양천구,0.052",0.011,0.7,0.011,57,25,NA
17852,2.01001E+11,"양천구,0.053",0.01,0.8,0.012,77,36,NA
17853,2.01001E+11,"양천구,0.055",0.008,0.8,0.013,77,28,NA
17854,2.01001E+11,"양천구,0.061",0.006,1,0.014,76,37,NA
17855,2.01001E+11,영등포구,0.058,0.002,1.1,0.009,79,33
17856,2.01001E+11,영등포구,0.056,0.003,0.7,0.008,80,31
17857,2.01001E+11,영등포구,0.048,0.008,0.7,0.007,78,30
17858,2.01001E+11,영등포구,0.049,0.008,0.6,0.008,70,33
17859,2.01001E+11,영등포구,0.052,0.004,0.8,0.006,59,26
17860,2.01001E+11,영등포구,0.056,0.001,0.8,0.006,54,24
17861,2.01001E+11,영등포구,0.054,0,0.8,0.006,57,23
17862,2.01001E+11,영등포구,0.053,0,0.8,0.006,57,28
17863,2.01001E+11,영등포구,0.056,0.001,1,0.006,67,32
17864,2.01001E+11,영등포구,0.057,0.001,1.3,0.008,78,32
17865,2.01001E+11,영등포구,0.056,0,1.2,0.011,76,40
17866,2.01001E+11,영등포구,0.056,0.001,1.1,0.011,102,43
17867,2.01001E+11,영등포구,0.058,0.002,1,0.016,97,37
17868,2.01001E+11,영등포구,0.049,0.01,0.7,0.019,99,43
17869,2.01001E+11,영등포구,0.04,0.02,0.6,0.02,99,42
17870,2.01001E+11,영등포구,0.048,0.014,0.6,0.018,100,46
17871,2.01001E+11,영등포구,0.052,0.011,0.7,0.021,94,45
17872,2.01001E+11,영등포구,0.049,0.011,0.8,0.018,93,40
17873,2.01001E+11,영등포구,0.044,0.014,0.6,0.01,85,33
17874,2.01001E+11,영등포구,0.049,0.01,0.7,0.007,59,22
17875,2.01001E+11,영등포구,0.056,0.005,1.5,0.006,51,21
17876,2.01001E+11,영등포구,0.059,0.001,1.1,0.005,64,35
17877,2.01001E+11,영등포구,0.059,0.001,1.2,0.005,89,42
17878,2.01001E+11,영등포구,0.061,0,0.9,0.004,77,41
17879,2.01001E+11,"용산구,0.059",0.005,0.8,0.01,87,34,NA
17880,2.01001E+11,"용산구,0.057",0.005,0.8,0.01,90,31,NA
17881,2.01001E+11,"용산구,0.053",0.007,0.8,0.011,77,32,NA
17882,2.01001E+11,"용산구,0.05",0.006,0.8,0.01,76,33,NA
17883,2.01001E+11,"용산구,0.049",0.004,0.8,0.007,64,23,NA
17884,2.01001E+11,"용산구,0.049",0.004,0.8,0.007,51,21,NA
17885,2.01001E+11,"용산구,0.052",0.003,0.8,0.006,51,20,NA
17886,2.01001E+11,"용산구,0.053",0.003,0.8,0.007,57,23,NA
17887,2.01001E+11,"용산구,0.061",0.004,0.9,0.007,59,26,NA
17888,2.01001E+11,"용산구,0.068",0.005,1,0.008,73,29,NA
17889,2.01001E+11,"용산구,0.061",0.007,1,0.01,69,35,NA
17890,2.01001E+11,"용산구,0.063",0.008,0.9,0.01,84,37,NA
17891,2.01001E+11,"용산구,0.062",0.011,0.9,0.012,97,34,NA
17892,2.01001E+11,"용산구,0.051",0.017,0.9,0.015,99,36,NA
17893,2.01001E+11,"용산구,0.045",0.022,0.9,0.018,101,38,NA
17894,2.01001E+11,"용산구,0.052",0.018,0.8,0.018,107,41,NA
17895,2.01001E+11,"용산구,0.049",0.018,0.9,0.02,107,41,NA
17896,2.01001E+11,"용산구,0.047",0.018,0.8,0.018,98,40,NA
17897,2.01001E+11,"용산구,0.055",0.013,0.9,0.014,87,28,NA
17898,2.01001E+11,"용산구,0.049",0.016,0.9,0.01,75,23,NA
17899,2.01001E+11,"용산구,0.059",0.008,0.9,0.009,44,16,NA
17900,2.01001E+11,"용산구,0.056",0.006,1,0.01,53,25,NA
17901,2.01001E+11,"용산구,0.057",0.004,1,0.007,74,36,NA
17902,2.01001E+11,"용산구,0.06",0.004,1,0.008,71,36,NA
17903,2.01001E+11,은평구,0.043,0.011,0.6,0.011,79,35
17904,2.01001E+11,은평구,0.046,0.007,0.7,0.01,72,35
17905,2.01001E+11,은평구,0.044,0.004,0.7,0.007,75,32
17906,2.01001E+11,은평구,0.044,0.004,0.6,0.007,72,31
17907,2.01001E+11,은평구,0.033,0.011,0.5,0.007,57,28
17908,2.01001E+11,은평구,0.032,0.011,0.5,0.006,53,23
17909,2.01001E+11,은평구,0.034,0.009,0.5,0.006,50,24
17910,2.01001E+11,은평구,0.042,0.004,0.6,0.007,46,26
17911,2.01001E+11,은평구,0.044,0.003,0.6,0.007,54,24
17912,2.01001E+11,은평구,0.045,0.005,0.7,0.008,69,31
17913,2.01001E+11,은평구,0.054,0.004,1,0.009,74,39
17914,2.01001E+11,은평구,0.053,0.006,0.9,0.011,81,42
17915,2.01001E+11,은평구,0.06,0.006,1,0.013,98,48
17916,2.01001E+11,은평구,0.052,0.01,0.9,0.015,95,41
17917,2.01001E+11,은평구,0.046,0.014,0.7,0.017,98,49
17918,2.01001E+11,은평구,0.044,0.016,0.7,0.018,100,50
17919,2.01001E+11,은평구,0.05,0.011,0.8,0.019,99,49
17920,2.01001E+11,은평구,0.05,0.01,0.8,0.019,87,40
17921,2.01001E+11,은평구,0.048,0.01,0.7,0.015,81,36
17922,2.01001E+11,은평구,0.048,0.008,0.7,0.012,70,29
17923,2.01001E+11,은평구,0.05,0.003,0.7,0.009,59,28
17924,2.01001E+11,은평구,0.051,0.002,0.7,0.007,59,25
17925,2.01001E+11,은평구,0.047,0.003,0.7,0.007,58,0
17926,2.01001E+11,은평구,0.045,0.004,0.8,0.006,64,0
17927,2.01001E+11,"종로구,0.053",0.002,0.5,0.011,86,14,NA
17928,2.01001E+11,"종로구,0.053",0.002,0.6,0.01,68,15,NA
17929,2.01001E+11,"종로구,0.048",0.003,0.5,0.009,84,17,NA
17930,2.01001E+11,"종로구,0.043",0.007,0.5,0.01,68,21,NA
17931,2.01001E+11,"종로구,0.042",0.006,0.5,0.009,72,25,NA
17932,2.01001E+11,"종로구,0.05",0.003,0.7,0.008,47,21,NA
17933,2.01001E+11,"종로구,0.056",0.001,0.9,0.009,55,22,NA
17934,2.01001E+11,"종로구,0.064",0.002,1.1,0.008,49,20,NA
17935,2.01001E+11,"종로구,0.065",0.002,1.1,0.009,71,20,NA
17936,2.01001E+11,"종로구,0.065",0.002,1.1,0.009,80,35,NA
17937,2.01001E+11,"종로구,0.061",0.003,1.1,0.01,73,41,NA
17938,2.01001E+11,"종로구,0.06",0.004,1,0.011,85,33,NA
17939,2.01001E+11,"종로구,0.056",0.007,0.8,0.013,87,32,NA
17940,2.01001E+11,"종로구,0.051",0.01,0.7,0.015,91,36,NA
17941,2.01001E+11,"종로구,0.041",0.017,0.6,0.018,89,35,NA
17942,2.01001E+11,"종로구,0.042",0.017,0.6,0.02,94,31,NA
17943,2.01001E+11,"종로구,0.048",0.011,0.6,0.02,107,51,NA
17944,2.01001E+11,"종로구,0.049",0.009,0.6,0.02,82,41,NA
17945,2.01001E+11,"종로구,0.05",0.007,0.6,0.015,84,25,NA
17946,2.01001E+11,"종로구,0.045",0.009,0.6,0.011,55,20,NA
17947,2.01001E+11,"종로구,0.05",0.004,0.5,0.009,49,21,NA
17948,2.01001E+11,"종로구,0.051",0.003,0.5,0.01,48,13,NA
17949,2.01001E+11,"종로구,0.054",0.002,0.6,0.011,56,14,NA
17950,2.01001E+11,"종로구,0.057",0.001,0.7,0.011,65,38,NA
17951,2.01001E+11,중구,0.051,0.002,0.8,0.008,78,29
17952,2.01001E+11,중구,0.049,0.003,0.8,0.008,79,35
17953,2.01001E+11,중구,0.043,0.005,0.8,0.007,76,29
17954,2.01001E+11,중구,0.044,0.005,0.8,0.008,68,30
17955,2.01001E+11,중구,0.042,0.007,0.8,0.007,65,28
17956,2.01001E+11,중구,0.05,0.002,1,0.006,60,25
17957,2.01001E+11,중구,0.051,0.002,1,0.006,53,22
17958,2.01001E+11,중구,0.057,0.002,1.1,0.006,54,22
17959,2.01001E+11,중구,0.066,0.002,1.5,0.007,60,28
17960,2.01001E+11,중구,0.069,0.003,1.9,0.007,73,32
17961,2.01001E+11,중구,0.067,0.003,1.9,0.008,82,39
17962,2.01001E+11,중구,0.064,0.004,1.5,0.009,86,46
17963,2.01001E+11,중구,0.06,0.005,1.3,0.009,106,39
17964,2.01001E+11,중구,0.051,0.007,1.1,0.012,96,39
17965,2.01001E+11,중구,0.044,0.013,0.8,0.015,95,47
17966,2.01001E+11,중구,0.043,0.013,0.8,0.015,106,46
17967,2.01001E+11,중구,0.046,0.01,0.8,0.015,98,43
17968,2.01001E+11,중구,0.047,0.008,0.7,0.015,93,44
17969,2.01001E+11,중구,0.046,0.008,0.6,0.011,85,34
17970,2.01001E+11,중구,0.045,0.008,0.6,0.008,68,26
17971,2.01001E+11,중구,0.05,0.004,0.6,0.007,52,18
17972,2.01001E+11,중구,0.049,0.004,0.7,0.007,38,33
17973,2.01001E+11,중구,0.054,0.002,0.8,0.007,77,35
17974,2.01001E+11,중구,0.06,0.002,1.2,0.007,76,40
17975,2.01001E+11,"중랑구,0.056",0.003,0.7,0.01,84,35,NA
17976,2.01001E+11,"중랑구,0.059",0.001,0.8,0.01,84,35,NA
17977,2.01001E+11,"중랑구,0.051",0.003,0.7,0.009,83,32,NA
17978,2.01001E+11,"중랑구,0.044",0.006,0.6,0.008,78,32,NA
17979,2.01001E+11,"중랑구,0.035",0.011,0.6,0.007,65,25,NA
17980,2.01001E+11,"중랑구,0.04",0.008,0.6,0.007,56,22,NA
17981,2.01001E+11,"중랑구,0.058",0.002,0.9,0.008,59,24,NA
17982,2.01001E+11,"중랑구,0.058",0.001,1,0.007,65,29,NA
17983,2.01001E+11,"중랑구,0.065",0.001,1.4,0.007,67,33,NA
17984,2.01001E+11,"중랑구,0.07",0.002,1.6,0.008,78,38,NA
17985,2.01001E+11,"중랑구,0.05",0.005,0.9,0.009,79,37,NA
17986,2.01001E+11,"중랑구,0.055",0.005,1,0.011,91,31,NA
17987,2.01001E+11,"중랑구,0.051",0.008,0.8,0.011,100,32,NA
17988,2.01001E+11,"중랑구,0.044",0.013,0.8,0.013,101,37,NA
17989,2.01001E+11,"중랑구,0.047",0.013,0.8,0.015,105,41,NA
17990,2.01001E+11,"중랑구,0.05",0.013,0.8,0.019,138,65,NA
17991,2.01001E+11,"중랑구,0.047",0.012,0.7,0.018,110,46,NA
17992,2.01001E+11,"중랑구,0.043",0.014,0.7,0.018,99,39,NA
17993,2.01001E+11,"중랑구,0.052",0.008,0.8,0.015,90,32,NA
17994,2.01001E+11,"중랑구,0.056",0.004,0.7,0.01,86,31,NA
17995,2.01001E+11,"중랑구,0.057",0.004,0.6,0.008,61,22,NA
17996,2.01001E+11,"중랑구,0.055",0.003,0.7,0.008,65,27,NA
17997,2.01001E+11,"중랑구,0.052",0.002,0.7,0.008,75,40,NA
17998,2.01001E+11,"중랑구,0.054",0.001,0.7,0.008,78,38,NA
17999,2.01001E+11,"강남구,0.052",0.001,0.7,0.01,71,45,NA
18000,2.01001E+11,"강남구,0.052",0.001,0.9,0.009,76,41,NA
18001,2.01001E+11,"강남구,0.053",0.001,1,0.008,62,35,NA
18002,2.01001E+11,"강남구,0.054",0.001,1.1,0.008,71,44,NA
18003,2.01001E+11,"강남구,0.052",0.001,1.1,0.008,69,42,NA
18004,2.01001E+11,"강남구,0.047",0.001,1.2,0.007,67,43,NA
18005,2.01001E+11,"강남구,0.045",0.001,1.1,0.007,73,43,NA
18006,2.01001E+11,"강남구,0.046",0.001,1,0.007,65,40,NA
18007,2.01001E+11,"강남구,0.053",0.001,1.5,0.008,67,41,NA
18008,2.01001E+11,"강남구,0.05",0.002,1.1,0.008,75,43,NA
18009,2.01001E+11,"강남구,0.054",0.002,1.2,0.009,82,44,NA
18010,2.01001E+11,"강남구,0.056",0.002,1.4,0.01,102,46,NA
18011,2.01001E+11,"강남구,0.06",0.002,1.2,0.013,103,50,NA
18012,2.01001E+11,"강남구,0.061",0.003,1.4,0.013,112,51,NA
18013,2.01001E+11,"강남구,0.067",0.002,1.3,0.012,127,63,NA
18014,2.01001E+11,"강남구,0.07",0.002,1.4,0.012,125,65,NA
18015,2.01001E+11,"강남구,0.067",0.003,1.1,0.014,124,57,NA
18016,2.01001E+11,"강남구,0.071",0.002,1.4,0.012,130,59,NA
18017,2.01001E+11,"강남구,0.069",0.002,1.3,0.011,126,89,NA
18018,2.01001E+11,"강남구,0.071",0.002,1.8,0.01,149,85,NA
18019,2.01001E+11,"강남구,0.074",0.002,1.6,0.01,146,76,NA
18020,2.01001E+11,"강남구,0.066",0.002,1.4,0.009,141,76,NA
18021,2.01001E+11,"강남구,0.069",0.002,1.4,0.009,154,93,NA
18022,2.01001E+11,"강남구,0.069",0.002,1.5,0.008,143,86,NA
18023,2.01001E+11,"강동구,0.055",0.003,0.7,0.013,60,34,NA
18024,2.01001E+11,"강동구,0.056",0.003,1,0.012,64,42,NA
18025,2.01001E+11,"강동구,0.055",0.003,0.6,0.012,57,36,NA
18026,2.01001E+11,"강동구,0.044",0.003,0.5,0.01,59,35,NA
18027,2.01001E+11,"강동구,0.041",0.003,0.5,0.01,55,36,NA
18028,2.01001E+11,"강동구,0.041",0.003,0.6,0.01,56,42,NA
18029,2.01001E+11,"강동구,0.038",0.003,0.5,0.009,55,38,NA
18030,2.01001E+11,"강동구,0.037",0.002,0.5,0.009,57,40,NA
18031,2.01001E+11,"강동구,0.035",0.003,0.7,0.009,63,40,NA
18032,2.01001E+11,"강동구,0.037",0.003,0.7,0.011,58,41,NA
18033,2.01001E+11,"강동구,0.037",0.003,0.7,0.011,67,42,NA
18034,2.01001E+11,"강동구,0.037",0.004,0.8,0.011,73,53,NA
18035,2.01001E+11,"강동구,0.044",0.004,0.9,0.012,83,56,NA
18036,2.01001E+11,"강동구,0.048",0.004,0.7,0.012,85,63,NA
18037,2.01001E+11,"강동구,0.041",0.005,0.6,0.012,84,59,NA
18038,2.01001E+11,"강동구,0.038",0.006,0.6,0.014,81,55,NA
18039,2.01001E+11,"강동구,0.042",0.007,0.7,0.015,81,55,NA
18040,2.01001E+11,"강동구,0.044",0.006,0.6,0.014,88,57,NA
18041,2.01001E+11,"강동구,0.045",0.005,0.7,0.014,89,62,NA
18042,2.01001E+11,"강동구,0.05",0.003,0.8,0.013,96,60,NA
18043,2.01001E+11,"강동구,0.054",0.003,0.9,0.013,96,61,NA
18044,2.01001E+11,"강동구,0.054",0.003,0.9,0.012,92,65,NA
18045,2.01001E+11,"강동구,0.049",0.003,0.9,0.011,98,64,NA
18046,2.01001E+11,"강동구,0.053",0.003,0.9,0.011,95,64,NA
18047,2.01001E+11,"강북구,0.069",0.004,1.1,0.011,54,29,NA
18048,2.01001E+11,"강북구,0.068",0.004,1.1,0.011,61,28,NA
18049,2.01001E+11,"강북구,0.066",0.005,1.1,0.011,60,31,NA
18050,2.01001E+11,"강북구,0.062",0.004,1.2,0.01,52,31,NA
18051,2.01001E+11,"강북구,0.064",0.005,1.3,0.009,57,37,NA
18052,2.01001E+11,"강북구,0.062",0.005,1.3,0.01,65,35,NA
18053,2.01001E+11,"강북구,0.063",0.004,1.4,0.01,60,30,NA
18054,2.01001E+11,"강북구,0.065",0.005,1.3,0.01,65,43,NA
18055,2.01001E+11,"강북구,0.052",0.004,0.9,0.01,61,37,NA
18056,2.01001E+11,"강북구,0.048",0.005,0.7,0.01,70,38,NA
18057,2.01001E+11,"강북구,0.047",0.006,0.7,0.011,69,44,NA
18058,2.01001E+11,"강북구,0.048",0.007,0.8,0.013,74,45,NA
18059,2.01001E+11,"강북구,0.06",0.007,1,0.012,86,52,NA
18060,2.01001E+11,"강북구,0.068",0.007,1.2,0.011,92,61,NA
18061,2.01001E+11,"강북구,0.072",0.008,1.3,0.012,96,68,NA
18062,2.01001E+11,"강북구,0.078",0.008,1.3,0.012,107,69,NA
18063,2.01001E+11,"강북구,0.085",0.008,1.6,0.013,110,75,NA
18064,2.01001E+11,"강북구,0.087",0.008,1.5,0.013,116,79,NA
18065,2.01001E+11,"강북구,0.082",0.007,1.4,0.014,116,77,NA
18066,2.01001E+11,"강북구,0.084",0.007,1.6,0.013,111,73,NA
18067,2.01001E+11,"강북구,0.08",0.007,1.6,0.012,108,64,NA
18068,2.01001E+11,"강북구,0.087",0.007,1.8,0.011,113,68,NA
18069,2.01001E+11,"강북구,0.086",0.006,1.9,0.011,107,64,NA
18070,2.01001E+11,"강북구,0.081",0.006,1.7,0.012,104,61,NA
18071,2.01001E+11,"강서구,0.067",0.001,1,0.011,83,39,NA
18072,2.01001E+11,"강서구,0.072",0.001,1.2,0.01,73,38,NA
18073,2.01001E+11,"강서구,0.068",0.001,1.1,0.01,77,38,NA
18074,2.01001E+11,"강서구,0.067",0.001,1.1,0.01,73,33,NA
18075,2.01001E+11,"강서구,0.064",0.001,1.1,0.01,62,33,NA
18076,2.01001E+11,"강서구,0.06",0.001,1.1,0.009,63,33,NA
18077,2.01001E+11,"강서구,0.059",0.001,1.1,0.009,59,31,NA
18078,2.01001E+11,"강서구,0.061",0.001,1.2,0.009,63,34,NA
18079,2.01001E+11,"강서구,0.066",0.001,1.3,0.008,63,32,NA
18080,2.01001E+11,"강서구,0.066",0.001,1.3,0.009,72,37,NA
18081,2.01001E+11,"강서구,0.068",0.002,1.3,0.01,81,39,NA
18082,2.01001E+11,"강서구,0.07",0.002,1.4,0.014,109,44,NA
18083,2.01001E+11,"강서구,0.056",0.007,1,0.017,108,43,NA
18084,2.01001E+11,"강서구,0.058",0.006,1,0.016,122,49,NA
18085,2.01001E+11,"강서구,0.064",0.005,1,0.017,122,51,NA
18086,2.01001E+11,"강서구,0.066",0.005,1.1,0.017,127,55,NA
18087,2.01001E+11,"강서구,0.07",0.004,1.1,0.016,136,63,NA
18088,2.01001E+11,"강서구,0.063",0.006,0.9,0.015,111,47,NA
18089,2.01001E+11,"강서구,0.055",0.007,0.8,0.012,105,50,NA
18090,2.01001E+11,"강서구,0.067",0.001,0.9,0.012,127,48,NA
18091,2.01001E+11,"강서구,0.067",0.001,1,0.01,120,72,NA
18092,2.01001E+11,"강서구,0.062",0.001,0.9,0.008,123,70,NA
18093,2.01001E+11,"강서구,0.063",0.001,1.1,0.008,128,67,NA
18094,2.01001E+11,"강서구,0.06",0.001,1.1,0.007,135,69,NA
18095,2.01001E+11,관악구,0.053,0.002,1.1,0.009,89,51
18096,2.01001E+11,관악구,0.057,0.002,1.2,0.008,87,48
18097,2.01001E+11,관악구,0.056,0.002,1.6,0.007,82,45
18098,2.01001E+11,관악구,0.05,0.002,1.4,0.008,75,45
18099,2.01001E+11,관악구,0.05,0.002,1.2,0.007,72,43
18100,2.01001E+11,관악구,0.052,0.002,1.3,0.007,70,40
18101,2.01001E+11,관악구,0.051,0.002,1.4,0.006,68,38
18102,2.01001E+11,관악구,0.049,0.002,1.4,0.006,69,39
18103,2.01001E+11,관악구,0.049,0.002,1.4,0.006,69,40
18104,2.01001E+11,관악구,0.05,0.002,1.4,0.007,72,41
18105,2.01001E+11,관악구,0.051,0.002,1.4,0.007,95,46
18106,2.01001E+11,관악구,0.056,0.003,1.5,0.009,106,50
18107,2.01001E+11,관악구,0.056,0.003,1.3,0.012,125,58
18108,2.01001E+11,관악구,0.052,0.004,1,0.014,133,56
18109,2.01001E+11,관악구,0.049,0.005,1,0.013,140,64
18110,2.01001E+11,관악구,0.05,0.005,1,0.013,134,61
18111,2.01001E+11,관악구,0.047,0.007,0.9,0.012,136,63
18112,2.01001E+11,관악구,0.053,0.006,1,0.013,147,42
18113,2.01001E+11,관악구,0.057,0.004,1,0.012,169,31
18114,2.01001E+11,관악구,0.053,0.003,1,0.009,147,19
18115,2.01001E+11,관악구,0.058,0.003,1.2,0.008,140,30
18116,2.01001E+11,관악구,0.061,0.002,1.3,0.009,140,34
18117,2.01001E+11,관악구,0.062,0.002,1.4,0.008,152,91
18118,2.01001E+11,관악구,0.057,0.002,1.3,0.007,147,85
18119,2.01001E+11,"광진구,0.057",0.001,0.9,0.009,71,40,NA
18120,2.01001E+11,"광진구,0.055",0.001,1,0.007,68,34,NA
18121,2.01001E+11,"광진구,0.042",0.002,0.6,0.006,66,34,NA
18122,2.01001E+11,"광진구,0.042",0.002,0.7,0.005,60,31,NA
18123,2.01001E+11,"광진구,0.04",0.002,0.7,0.005,66,38,NA
18124,2.01001E+11,"광진구,0.039",0.001,0.8,0.005,69,37,NA
18125,2.01001E+11,"광진구,0.037",0.001,0.7,0.004,59,33,NA
18126,2.01001E+11,"광진구,0.036",0.002,0.6,0.005,61,32,NA
18127,2.01001E+11,"광진구,0.037",0.002,0.7,0.005,66,34,NA
18128,2.01001E+11,"광진구,0.041",0.002,0.8,0.006,66,37,NA
18129,2.01001E+11,"광진구,0.039",0.004,0.8,0.008,73,39,NA
18130,2.01001E+11,"광진구,0.052",0.003,1.2,0.01,82,47,NA
18131,2.01001E+11,"광진구,0.056",0.002,1.3,0.01,101,49,NA
18132,2.01001E+11,"광진구,0.052",0.003,1.2,0.01,106,72,NA
18133,2.01001E+11,"광진구,0.05",0.004,1,0.009,105,63,NA
18134,2.01001E+11,"광진구,0.053",0.005,1.1,0.012,97,55,NA
18135,2.01001E+11,"광진구,0.06",0.004,1.2,0.013,108,62,NA
18136,2.01001E+11,"광진구,0.056",0.003,1.1,0.01,108,61,NA
18137,2.01001E+11,"광진구,0.056",0.002,1,0.009,111,54,NA
18138,2.01001E+11,"광진구,0.061",0.001,1.2,0.009,110,55,NA
18139,2.01001E+11,"광진구,0.062",0.001,1.3,0.008,120,54,NA
18140,2.01001E+11,"광진구,0.055",0.001,1.1,0.007,143,71,NA
18141,2.01001E+11,"광진구,0.062",0.002,1.4,0.007,132,77,NA
18142,2.01001E+11,"광진구,0.064",0.001,1.5,0.007,127,71,NA
18143,2.01001E+11,"구로구,0.048",0.002,1,0.007,81,40,NA
18144,2.01001E+11,"구로구,0.055",0.002,1.4,0.007,76,48,NA
18145,2.01001E+11,"구로구,0.05",0.002,1.2,0.006,71,42,NA
18146,2.01001E+11,"구로구,0.046",0.002,1.1,0.007,75,42,NA
18147,2.01001E+11,"구로구,0.045",0.002,1,0.007,64,40,NA
18148,2.01001E+11,"구로구,0.045",0.002,1.1,0.006,65,36,NA
18149,2.01001E+11,"구로구,0.045",0.002,1.2,0.006,62,35,NA
18150,2.01001E+11,"구로구,0.047",0.002,1.3,0.006,64,37,NA
18151,2.01001E+11,"구로구,0.046",0.002,1.2,0.006,66,36,NA
18152,2.01001E+11,"구로구,0.052",0.002,1.5,0.006,73,42,NA
18153,2.01001E+11,"구로구,0.053",0.003,1.6,0.007,73,46,NA
18154,2.01001E+11,"구로구,0.048",0.003,1.3,0.011,116,49,NA
18155,2.01001E+11,"구로구,0.047",0.004,1.1,0.015,116,57,NA
18156,2.01001E+11,"구로구,0.046",0.005,1,0.015,128,58,NA
18157,2.01001E+11,"구로구,0.045",0.006,1,0.013,132,62,NA
18158,2.01001E+11,"구로구,0.046",0.007,1,0.013,130,62,NA
18159,2.01001E+11,"구로구,0.041",0.012,0.9,0.013,125,57,NA
18160,2.01001E+11,"구로구,0.046",0.01,0.9,0.014,130,72,NA
18161,2.01001E+11,"구로구,0.046",0.006,0.9,0.011,147,82,NA
18162,2.01001E+11,"구로구,0.046",0.007,0.9,0.008,134,69,NA
18163,2.01001E+11,"구로구,0.052",0.005,1.2,0.009,128,68,NA
18164,2.01001E+11,"구로구,0.053",0.003,1.4,0.009,135,66,NA
